Year,Week,Max_Temp_C_mean,Max_Temp_C_max,Max_Temp_C_std,Min_Temp_C_mean,Min_Temp_C_min,Min_Temp_C_std,Temp_Range_mean,Temp_Range_max,Rainfall_mm_sum,Rainfall_mm_max,Rainfall_mm_rainy_days,Evaporation_mm_mean,Evaporation_mm_sum,Radiation_MJ_m2_mean,Radiation_MJ_m2_sum,Vapour_Pressure_hPa_mean,Vapour_Pressure_hPa_min,Vapour_Pressure_hPa_max,RH_at_Max_Temp_pct_mean,RH_at_Max_Temp_pct_min,RH_at_Min_Temp_pct_mean,RH_at_Min_Temp_pct_max,Deaths,is_surge,Bad_days_count,Total_days,AQI_weekly_mean,AQI_weekly_max,PM25_weekly_mean,PM10_weekly_mean,O3_weekly_mean,NO2_weekly_mean,CO_weekly_mean,is_bad_air_week,Main_pollutant,Main_pollutant_AQI,AQI_weekly_mean_lag1,AQI_weekly_mean_lag2,AQI_weekly_mean_lag4,PM25_weekly_mean_lag1,PM25_weekly_mean_lag2,PM25_weekly_mean_lag4,PM10_weekly_mean_lag1,PM10_weekly_mean_lag2,PM10_weekly_mean_lag4,O3_weekly_mean_lag1,O3_weekly_mean_lag2,O3_weekly_mean_lag4
2019,37,0.3343180699162973,0.3895705521472393,0.4515980985244505,0.1712707182320442,0.180327868852459,0.2519764191005834,0.8053811659192827,0.824468085106383,0.0,0.0,0.0,0.3005893909626719,0.3005893909626719,0.4074498567335244,0.4074498567335244,0.0446168768186227,0.0895522388059701,0.0382513661202185,0.1574023115024765,0.2375,0.8179983857949955,1.0,44.0,0,0.0,7,0.0559870911326781,0.0221518987341772,0.0296137471068798,0.0511881824020552,0.5377964715504147,0.0,0.0,0.0,PM10,0.0627920604508856,0.0611396306250942,0.0560158762695072,0.0469773433051571,0.0282846059231438,0.036962053799507,0.0468356740215462,0.0517662170841361,0.0340719332048811,0.0373474630700064,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,38,0.3146233382570162,0.4141104294478528,0.5806618615573813,0.4444444444444444,0.3565573770491804,0.5223759456121488,0.3704035874439463,0.5319148936170213,0.2021276595744681,0.2751031636863824,0.6666666666666666,0.2318271119842829,0.2318271119842829,0.2624641833810888,0.2624641833810888,0.2337536372453926,0.0597014925373134,0.349726775956284,0.4375343973582829,0.09375,0.7122679580306703,1.0,50.0,0,0.1428571428571428,7,0.1323828442772169,0.2067510548523206,0.0735257482816984,0.1342967244701348,0.5377964715504147,0.0,0.0,0.0,PM10,0.1352745994548517,0.0559870911326781,0.0611396306250942,0.0614562671302148,0.0296137471068798,0.0282846059231438,0.0384985825948676,0.0511881824020552,0.0517662170841361,0.0367373153500321,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,39,0.2840965041851304,0.2914110429447853,0.3014847290014577,0.240024554941682,0.2213114754098361,0.3266336082158093,0.6134529147982062,0.5904255319148934,0.0081833060556464,0.0137551581843191,0.1666666666666666,0.31237721021611,0.31237721021611,0.5507163323782235,0.5507163323782235,0.1367604267701261,0.126865671641791,0.1420765027322404,0.3420473307649971,0.35,0.8886198547215491,1.0,57.0,0,0.0,7,0.0525904449868395,0.0221518987341772,0.0406611046031529,0.046082209377007,0.5377964715504147,0.0,0.0,0.0,PM10,0.0583389214626203,0.1323828442772169,0.0559870911326781,0.0560158762695072,0.0735257482816984,0.0296137471068798,0.036962053799507,0.1342967244701348,0.0511881824020552,0.0340719332048811,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,40,0.5091088133924173,0.5828220858895705,0.5821692830291052,0.4671577655003069,0.3729508196721312,0.6004012732275729,0.6914798206278028,0.7819148936170213,0.0245499181669394,0.0412654745529573,0.1666666666666666,0.4400785854616895,0.4400785854616895,0.5747851002865326,0.574785100286533,0.2803103782735208,0.2835820895522388,0.3825136612021857,0.2454595487066592,0.2312499999999999,0.8676351896690881,1.0,43.0,0,0.0,7,0.0876507416447326,0.0464135021097046,0.0583596399867505,0.0985549132947977,0.5377964715504147,0.0,0.0,0.0,PM10,0.1041026265369946,0.0525904449868395,0.1323828442772169,0.0611396306250942,0.0406611046031529,0.0735257482816984,0.0282846059231438,0.046082209377007,0.1342967244701348,0.0517662170841361,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,41,0.311176760216642,0.3803680981595091,0.3181653221521875,0.419889502762431,0.3442622950819672,0.525973302560112,0.3999999999999999,0.4680851063829788,0.0392798690671031,0.046767537826685,0.3333333333333333,0.3202357563850687,0.3202357563850688,0.5140401146131804,0.5140401146131806,0.1901066925315228,0.1865671641791044,0.2349726775956284,0.369290038525041,0.44375,0.767150928167877,1.0,48.0,0,0.0,7,0.065198334918003,0.0464135021097046,0.0277713352642947,0.041490044958253,0.5377964715504147,0.0,0.0,0.0,PM10,0.0543338970895264,0.0876507416447326,0.0525904449868395,0.0559870911326781,0.0583596399867505,0.0406611046031529,0.0296137471068798,0.0985549132947977,0.046082209377007,0.0511881824020552,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,42,0.4180206794682422,0.5122699386503069,0.4901395733212979,0.430939226519337,0.2909836065573771,0.4985551371760488,0.5784753363228698,0.6914893617021276,0.0466448445171849,0.0742778541953232,0.5,0.4950884086444008,0.4950884086444008,0.5873925501432664,0.5873925501432665,0.2250242483026187,0.1716417910447761,0.2786885245901639,0.2856356631810677,0.3104166666666666,0.7953995157384985,1.0,46.0,0,0.0,7,0.0692282540740827,0.0348101265822784,0.0271168878144189,0.0569685292228644,0.5377964715504147,0.0,0.0,0.0,PM10,0.0678333498715633,0.065198334918003,0.0876507416447326,0.1323828442772169,0.0277713352642947,0.0583596399867505,0.0735257482816984,0.041490044958253,0.0985549132947977,0.1342967244701348,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,43,0.5716395864106351,0.6073619631901841,0.6872477261842084,0.4634745242480049,0.4057377049180328,0.4648638411978203,0.8107623318385653,0.8191489361702127,0.0572831423895253,0.0962861072902338,0.1666666666666666,0.6188605108055011,0.6188605108055011,0.7111747851002864,0.7111747851002865,0.2075654704170708,0.1940298507462686,0.2786885245901639,0.1139240506329112,0.1374999999999999,0.5859564164648912,1.0,49.0,0,0.1428571428571428,7,0.124841138427982,0.1329113924050632,0.0685747110522032,0.130635838150289,0.5377964715504147,0.0,0.0,0.0,PM10,0.1320817828217559,0.0692282540740827,0.065198334918003,0.0525904449868395,0.0271168878144189,0.0277713352642947,0.0406611046031529,0.0569685292228644,0.041490044958253,0.046082209377007,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,44,0.6528803545051698,0.647239263803681,0.4510484069716233,0.570902394106814,0.4016393442622951,0.731982131352403,0.8017937219730942,0.8191489361702129,0.0,0.0,0.0,0.6326129666011788,0.6326129666011788,0.66189111747851,0.66189111747851,0.3161978661493696,0.2761194029850746,0.5300546448087431,0.1342872867363785,0.1291666666666666,0.6133979015334952,1.0,54.0,0,0.1428571428571428,7,0.1699474478392451,0.1371308016877637,0.1378702627738349,0.1890494540783558,0.5377964715504147,0.0,0.0,0.0,PM10,0.1830268131340489,0.124841138427982,0.0692282540740827,0.0876507416447326,0.0685747110522032,0.0271168878144189,0.0583596399867505,0.130635838150289,0.0569685292228644,0.0985549132947977,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,45,0.3490891186607582,0.3650306748466258,0.2637269060708976,0.5420503376304482,0.3565573770491804,0.5605255071023649,0.2905829596412556,0.3882978723404255,0.1227495908346972,0.1953232462173315,0.5,0.5893909626719056,0.5893909626719056,0.7558739255014326,0.7558739255014326,0.1610087293889427,0.0820895522388059,0.349726775956284,0.2765547605943862,0.2916666666666667,0.2324455205811142,0.992957746478874,27.0,0,0.0,7,0.0954515137254297,0.0527426160337552,0.0395798435990102,0.0761400128452151,0.5377964715504147,0.0,0.0,0.0,PM10,0.0845536264501444,0.1699474478392451,0.124841138427982,0.065198334918003,0.1378702627738349,0.0685747110522032,0.0277713352642947,0.1890494540783558,0.130635838150289,0.041490044958253,0.5377964715504147,0.5377964715504147,0.5377964715504147
2019,46,0.5174790743476119,0.450920245398773,0.2091645596711324,0.5027624309392266,0.4713114754098361,0.3151063379291749,0.6547085201793723,0.6702127659574468,0.0,0.0,0.0,0.7956777996070726,0.7956777996070726,0.8114613180515757,0.811461318051576,0.1503394762366634,0.0373134328358208,0.1967213114754099,0.0910842047330764,0.1541666666666666,0.2756255044390643,1.0,39.0,0,0.0,7,0.0798211844272064,0.0390295358649789,0.0318687453852562,0.0714836223506743,0.5377964715504147,0.0,0.0,0.0,PM10,0.080492587750154,0.0954515137254297,0.1699474478392451,0.0692282540740827,0.0395798435990102,0.1378702627738349,0.0271168878144189,0.0761400128452151,0.1890494540783558,0.0569685292228644,0.5377964715504147,0.5377964715504147,0.5377964715504147
